cell_id,row_index,cell_type
10737418251350,985,mPDAC
10737418251400,986,apCAFs
10737418251450,987,mPDAC
10737418251500,988,mPDAC
10737418251550,989,myCAFs
10737418251600,990,mPDAC
10737418251650,991,myCAFs
10737418251700,992,mPDAC
10737418251750,993,ePDAC
10737418251800,994,myCAFs
10737418251850,995,myCAFs
10737418251900,996,mPDAC
10737418251950,997,mPDAC
10737418252000,998,mPDAC
10737418252050,999,mPDAC
10737418252100,1000,mPDAC
10737418252150,1001,mPDAC
10737418252200,1002,M2 Macrophage
10737418252300,1003,mPDAC
10737418252350,1004,iCAF
10737418252400,1005,Endothelial cells
10737418252450,1006,iCAF
10737418252500,1007,myCAFs
10737418252550,1008,M2 Macrophage
10737418252600,1009,mPDAC
10737418252650,1010,Tregs
10737418252700,1011,mPDAC
10737418252750,1012,ePDAC
10737418252800,1013,mPDAC
10737418252850,1014,mPDAC
10737418252900,1015,mPDAC
10737418252950,1016,mPDAC
10737418253000,1017,mPDAC
10737418253050,1018,mPDAC
10737418253100,1019,mPDAC
10737418253150,1020,Endothelial cells
10737418253200,1021,mPDAC
10737418253250,1022,Tregs
10737418253300,1023,myCAFs
10737418253350,1024,CD4 T cells
10737418253400,1025,M2 Macrophage
10737418253450,1026,M2 Macrophage
10737418253500,1027,apCAFs
10737418253550,1028,Tregs
10737418253600,1029,Tregs
10737418253650,1030,B cells
10737418253700,1031,apCAFs
10737418253750,1032,Tregs
10737418253800,1033,M2 Macrophage
10737418253850,1034,M2 Macrophage
10737418253900,1035,mPDAC
10737418253950,1036,Endothelial cells
10737418254000,1037,mPDAC
10737418254050,1038,Endothelial cells
10737418254100,1039,mPDAC
10737418254150,1040,mPDAC
10737418254200,1041,mPDAC
10737418254250,1042,myCAFs
10737418254300,1043,B cells
10737418254350,1044,mPDAC
10737418254400,1045,mPDAC
10737418254450,1046,mPDAC
10737418254500,1047,mPDAC
10737418254550,1048,myCAFs
10737418254600,1049,myCAFs
10737418254650,1050,mPDAC
10737418254700,1051,B cells
10737418254750,1052,mPDAC
10737418254800,1053,myCAFs
10737418254850,1054,apCAFs
10737418254900,1055,Tregs
10737418254950,1056,M2 Macrophage
10737418255000,1057,myCAFs
10737418255050,1058,apCAFs
10737418255100,1059,mPDAC
10737418255150,1060,myCAFs
10737418255200,1061,Cytotoxic T cells
10737418255250,1062,myCAFs
10737418255300,1063,myCAFs
10737418255350,1064,mPDAC
10737418255400,1065,mPDAC
10737418255450,1066,apCAFs
10737418255500,1067,apCAFs
10737418255550,1068,mPDAC
10737418255600,1069,mPDAC
10737418255650,1070,apCAFs
10737418255700,1071,M2 Macrophage
10737418255750,1072,M2 Macrophage
10737418255800,1073,apCAFs
10737418255850,1074,myCAFs
10737418255900,1075,myCAFs
10737418255950,1076,M2 Macrophage
10737418256000,1077,mPDAC
10737418256050,1078,M2 Macrophage
10737418256100,1079,Endothelial cells
10737418256150,1080,myCAFs
10737418256200,1081,myCAFs
10737418256250,1082,myCAFs
10737418256300,1083,myCAFs
10737418256350,1084,mPDAC
10737418256400,1085,myCAFs
10737418256450,1086,Endothelial cells
10737418256500,1087,M2 Macrophage
10737418256550,1088,myCAFs
10737418256600,1089,myCAFs
10737418256650,1090,myCAFs
10737418256700,1091,Endothelial cells
10737418256750,1092,mPDAC
10737418256800,1093,M2 Macrophage
10737418256850,1094,M2 Macrophage
10737418256900,1095,apCAFs
10737418256950,1096,B cells
10737418257000,1097,Endothelial cells
10737418257050,1098,myCAFs
10737418257100,1099,myCAFs
10737418257400,1100,mPDAC
10737418257450,1101,Tregs
10737418257500,1102,mPDAC
10737418257550,1103,iCAF
10737418257600,1104,mPDAC
10737418257650,1105,B cells
10737418257700,1106,myCAFs
10737418257750,1107,myCAFs
10737418257800,1108,mPDAC
10737418257850,1109,Endothelial cells
10737418257900,1110,Tregs
10737418257950,1111,apCAFs
10737418258000,1112,myCAFs
10737418258050,1113,apCAFs
10737418258100,1114,M2 Macrophage
10737418258150,1115,Endothelial cells
10737418258200,1116,myCAFs
10737418258250,1117,Endothelial cells
10737418258300,1118,myCAFs
10737418258350,1119,apCAFs
10737418258400,1120,B cells
10737418258450,1121,M2 Macrophage
10737418258500,1122,B cells
10737418258550,1123,mPDAC
10737418258600,1124,M2 Macrophage
10737418258650,1125,mPDAC
10737418258700,1126,B cells
10737418258750,1127,mPDAC
10737418258800,1128,Endothelial cells
10737418258850,1129,myCAFs
10737418258900,1130,Cytotoxic T cells
10737418258950,1131,apCAFs
10737418259000,1132,B cells
10737418259050,1133,mPDAC
10737418259400,1134,myCAFs
10737418259450,1135,myCAFs
10737418259500,1136,M2 Macrophage
10737418259550,1137,myCAFs
10737418259600,1138,mPDAC
10737418259650,1139,M2 Macrophage
10737418259700,1140,apCAFs
10737418259750,1141,M2 Macrophage
10737418259800,1142,myCAFs
10952166605300,1143,mPDAC
10952166605350,1144,mPDAC
10952166605400,1145,mPDAC
10952166605450,1146,apCAFs
10952166605500,1147,mPDAC
10952166605550,1148,mPDAC
10952166605600,1149,B cells
10952166605650,1150,myCAFs
10952166605700,1151,myCAFs
10952166605750,1152,ePDAC
10952166605800,1153,ePDAC
10952166605850,1154,apCAFs
10952166605900,1155,mPDAC
10952166605950,1156,ePDAC
10952166606000,1157,ePDAC
10952166606050,1158,mPDAC
10952166606100,1159,ePDAC
10952166606150,1160,mPDAC
10952166606200,1161,mPDAC
10952166606250,1162,M2 Macrophage
10952166606300,1163,apCAFs
10952166606350,1164,myCAFs
10952166606400,1165,mPDAC
10952166606450,1166,ePDAC
10952166606500,1167,Endothelial cells
10952166606550,1168,mPDAC
10952166606600,1169,mPDAC
10952166606650,1170,apCAFs
10952166606700,1171,CD4 T cells
10952166606750,1172,mPDAC
10952166606800,1173,mPDAC
10952166606850,1174,myCAFs
10952166606900,1175,Endothelial cells
10952166606950,1176,mPDAC
10952166607000,1177,mPDAC
10952166607050,1178,mPDAC
10952166607100,1179,ePDAC
10952166607150,1180,myCAFs
10952166607200,1181,B cells
10952166607250,1182,myCAFs
10952166607300,1183,mPDAC
10952166607350,1184,myCAFs
10952166607400,1185,B cells
10952166607450,1186,mPDAC
10952166607500,1187,ePDAC
10952166607550,1188,ePDAC
10952166607600,1189,mPDAC
10952166607650,1190,myCAFs
10952166607700,1191,Tregs
10952166607750,1192,ePDAC
10952166607800,1193,mPDAC
10952166607850,1194,mPDAC
10952166607900,1195,mPDAC
10952166607950,1196,M2 Macrophage
10952166608000,1197,myCAFs
10952166608050,1198,myCAFs
10952166608100,1199,mPDAC
10952166608150,1200,myCAFs
10952166608200,1201,ePDAC
10952166611850,1202,Cytotoxic T cells
10952166611900,1203,ePDAC
10952166611950,1204,myCAFs
10952166612000,1205,apCAFs
10952166612050,1206,B cells
10952166612100,1207,Endothelial cells
10952166612150,1208,apCAFs
10952166612200,1209,M2 Macrophage
10952166612250,1210,ePDAC
10952166612300,1211,mPDAC
10952166612350,1212,mPDAC
10952166612400,1213,mPDAC
10952166612450,1214,mPDAC
10952166612500,1215,mPDAC
10952166612550,1216,mPDAC
10952166612600,1217,myCAFs
10952166612650,1218,ePDAC
10952166612700,1219,myCAFs
10952166612750,1220,ePDAC
10952166612800,1221,mPDAC
10952166612850,1222,CD4 T cells
10952166612900,1223,myCAFs
10952166612950,1224,mPDAC
10952166613000,1225,mPDAC
10952166613050,1226,apCAFs
10952166613100,1227,mPDAC
10952166613150,1228,apCAFs
10952166613200,1229,CD4 T cells
10952166613250,1230,mPDAC
10952166613300,1231,B cells
10952166613350,1232,mPDAC
10952166613400,1233,Endothelial cells
10952166613450,1234,Tregs
10952166613500,1235,mPDAC
10952166613550,1236,myCAFs
10952166613600,1237,apCAFs
10952166613650,1238,mPDAC
10952166613700,1239,Tregs
10952166613750,1240,ePDAC
10952166613800,1241,iCAF
10952166613850,1242,ePDAC
10952166613900,1243,mPDAC
10952166613950,1244,Endothelial cells
10952166614350,1245,mPDAC
10952166614400,1246,myCAFs
10952166614450,1247,mPDAC
10952166614500,1248,M2 Macrophage
10952166614550,1249,NK cells
10952166614600,1250,B cells
10952166614650,1251,mPDAC
10952166614700,1252,myCAFs
10952166614750,1253,Tregs
10952166614800,1254,myCAFs
10952166614850,1255,Tregs
10952166614900,1256,myCAFs
10952166614950,1257,myCAFs
10952166615000,1258,M2 Macrophage
10952166615050,1259,apCAFs
10952166615100,1260,apCAFs
10952166615150,1261,ePDAC
10952166615200,1262,myCAFs
10952166615250,1263,apCAFs
10952166615300,1264,mPDAC
10952166615350,1265,myCAFs
10952166615400,1266,myCAFs
10952166615450,1267,apCAFs
10952166615500,1268,myCAFs
10952166615550,1269,mPDAC
10952166615600,1270,myCAFs
10952166615650,1271,Tregs
10952166615700,1272,myCAFs
10952166615750,1273,mPDAC
10952166615800,1274,mPDAC
10952166615850,1275,B cells
10952166615900,1276,mPDAC
10952166615950,1277,mPDAC
10952166616000,1278,CD4 T cells
10952166616050,1279,apCAFs
10952166616100,1280,myCAFs
10952166616150,1281,myCAFs
10952166616200,1282,apCAFs
10952166616250,1283,mPDAC
10952166616300,1284,myCAFs
10952166616350,1285,mPDAC
10952166616400,1286,mPDAC
10952166616450,1287,myCAFs
10952166616500,1288,Tregs
10952166616550,1289,myCAFs
10952166616600,1290,mPDAC
10952166616650,1291,mPDAC
10952166616700,1292,mPDAC
10952166616750,1293,myCAFs
10952166616800,1294,mPDAC
10952166616850,1295,mPDAC
10952166616900,1296,B cells
10952166616950,1297,mPDAC
10952166617000,1298,ePDAC
10952166617050,1299,B cells
10952166617100,1300,mPDAC
10952166617150,1301,apCAFs
10952166617200,1302,M2 Macrophage
10952166617250,1303,Endothelial cells
10952166617300,1304,apCAFs
10952166617350,1305,mPDAC
10952166617400,1306,mPDAC
10952166617450,1307,mPDAC
10952166617500,1308,Endothelial cells
10952166617550,1309,B cells
10952166617600,1310,mPDAC
10952166617650,1311,mPDAC
10952166617700,1312,iCAF
10952166617750,1313,Endothelial cells
10952166617800,1314,Endothelial cells
10952166617850,1315,mPDAC
10952166617900,1316,myCAFs
10952166617950,1317,mPDAC
10952166618000,1318,myCAFs
10952166618050,1319,mPDAC
10952166618100,1320,mPDAC
10952166618150,1321,mPDAC
10952166618200,1322,myCAFs
10952166618250,1323,Endothelial cells
10952166618300,1324,mPDAC
10952166618350,1325,apCAFs
10952166618400,1326,B cells
10952166618450,1327,myCAFs
10952166618500,1328,ePDAC
10952166618550,1329,apCAFs
10952166618600,1330,ePDAC
10952166618650,1331,myCAFs
10952166618700,1332,apCAFs
10952166618750,1333,Endothelial cells
10952166618800,1334,ePDAC
10952166618850,1335,mPDAC
10952166618900,1336,M2 Macrophage
10952166618950,1337,myCAFs
10952166619000,1338,mPDAC
10952166619050,1339,mPDAC
10952166619100,1340,ePDAC
10952166619150,1341,mPDAC
10952166619200,1342,mPDAC
10952166619250,1343,myCAFs
10952166619300,1344,mPDAC
10952166619350,1345,ePDAC
10952166619400,1346,B cells
10952166619450,1347,mPDAC
10952166619500,1348,ePDAC
10952166619550,1349,mPDAC
10952166619600,1350,myCAFs
10952166619650,1351,mPDAC
10952166619700,1352,M2 Macrophage
10952166619750,1353,myCAFs
10952166619800,1354,mPDAC
10952166619850,1355,mPDAC
10952166619900,1356,Endothelial cells
10952166619950,1357,mPDAC
10952166620000,1358,mPDAC
10952166620050,1359,mPDAC
10952166620100,1360,M2 Macrophage
10952166620150,1361,apCAFs
10952166620200,1362,B cells
10952166620250,1363,apCAFs
10952166620300,1364,M2 Macrophage
10952166620350,1365,myCAFs
10952166620400,1366,myCAFs
10952166620450,1367,Tregs
10952166620500,1368,apCAFs
10952166620550,1369,M2 Macrophage
10952166620600,1370,M2 Macrophage
10952166620650,1371,M2 Macrophage
10952166620700,1372,M2 Macrophage
10952166620750,1373,mPDAC
10952166620800,1374,myCAFs
10952166620850,1375,myCAFs
10952166620900,1376,myCAFs
10952166620950,1377,M2 Macrophage
10952166621000,1378,mPDAC
10952166621050,1379,mPDAC
10952166621100,1380,myCAFs
10952166621150,1381,B cells
10952166621200,1382,mPDAC
10952166621250,1383,myCAFs
10952166621300,1384,M2 Macrophage
10952166621350,1385,myCAFs
10952166621400,1386,myCAFs
10952166621450,1387,myCAFs
10952166621500,1388,myCAFs
10952166621550,1389,myCAFs
10952166621600,1390,M2 Macrophage
10952166621650,1391,mPDAC
10952166621700,1392,myCAFs
10952166621750,1393,M2 Macrophage
10952166621800,1394,apCAFs
10952166621850,1395,apCAFs
10952166621900,1396,Endothelial cells
10952166622100,1397,myCAFs
10952166622150,1398,B cells
10952166622200,1399,myCAFs
10952166622250,1400,mPDAC
10952166622300,1401,apCAFs
10952166622350,1402,M2 Macrophage
10952166622400,1403,myCAFs
10952166622450,1404,Endothelial cells
10952166622500,1405,CD4 T cells
10952166622550,1406,myCAFs
10952166622600,1407,B cells
10952166622650,1408,Tregs
10952166622700,1409,B cells
10952166622750,1410,myCAFs
10952166622800,1411,apCAFs
10952166622850,1412,myCAFs
10952166622900,1413,M2 Macrophage
10952166622950,1414,myCAFs
10952166623000,1415,apCAFs
10952166623050,1416,B cells
10952166623100,1417,apCAFs
10952166623150,1418,apCAFs
10952166623200,1419,Endothelial cells
10952166623250,1420,Endothelial cells
10952166623300,1421,mPDAC
10952166623350,1422,ePDAC
10952166623400,1423,Endothelial cells
10952166623450,1424,apCAFs
10952166623500,1425,B cells
10952166623550,1426,apCAFs
10952166623600,1427,myCAFs
10952166623650,1428,mPDAC
10952166623700,1429,Tregs
10952166623750,1430,M2 Macrophage
10952166623800,1431,mPDAC
10952166623850,1432,Endothelial cells
10952166623900,1433,mPDAC
10952166623950,1434,mPDAC
10952166624000,1435,myCAFs
10952166624050,1436,mPDAC
10952166624200,1437,M2 Macrophage
10952166624250,1438,apCAFs
10952166624300,1439,mPDAC
10952166624350,1440,myCAFs
10952166624400,1441,myCAFs
10952166624450,1442,mPDAC
10952166624500,1443,apCAFs
10952166624550,1444,M2 Macrophage
10952166624600,1445,myCAFs
11166914970150,1446,mPDAC
11166914970200,1447,ePDAC
11166914970250,1448,mPDAC
11166914970300,1449,myCAFs
11166914970350,1450,mPDAC
11166914970400,1451,mPDAC
11166914970450,1452,mPDAC
11166914970500,1453,ePDAC
11166914970550,1454,mPDAC
11166914970600,1455,mPDAC
11166914970650,1456,mPDAC
11166914970700,1457,mPDAC
11166914970750,1458,Tregs
11166914970800,1459,mPDAC
11166914970850,1460,mPDAC
11166914970900,1461,mPDAC
11166914970950,1462,ePDAC
11166914971000,1463,mPDAC
11166914971050,1464,ePDAC
11166914971100,1465,mPDAC
11166914971150,1466,M2 Macrophage
11166914971200,1467,mPDAC
11166914971250,1468,ePDAC
11166914971300,1469,myCAFs
11166914971350,1470,mPDAC
11166914971400,1471,mPDAC
11166914971450,1472,ePDAC
11166914971500,1473,B cells
11166914971550,1474,mPDAC
11166914971600,1475,mPDAC
11166914971650,1476,myCAFs
11166914971700,1477,Endothelial cells
11166914971750,1478,mPDAC
11166914971800,1479,myCAFs
11166914971850,1480,mPDAC
11166914971900,1481,mPDAC
11166914971950,1482,ePDAC
11166914972000,1483,myCAFs
11166914972050,1484,myCAFs
11166914972100,1485,ePDAC
11166914972150,1486,myCAFs
11166914972200,1487,ePDAC
11166914972250,1488,mPDAC
11166914972300,1489,mPDAC
11166914972350,1490,mPDAC
11166914972400,1491,myCAFs
11166914972450,1492,mPDAC
11166914972500,1493,ePDAC
11166914972550,1494,B cells
11166914972600,1495,myCAFs
11166914972650,1496,apCAFs
11166914972700,1497,mPDAC
11166914972750,1498,myCAFs
11166914972800,1499,M2 Macrophage
11166914972850,1500,myCAFs
11166914972900,1501,myCAFs
11166914972950,1502,myCAFs
11166914976650,1503,ePDAC
11166914976700,1504,mPDAC
11166914976750,1505,Endothelial cells
11166914976800,1506,mPDAC
11166914976850,1507,mPDAC
11166914976900,1508,B cells
11166914976950,1509,Endothelial cells
11166914977000,1510,Endothelial cells
11166914977050,1511,ePDAC
11166914977100,1512,CD4 T cells
11166914977150,1513,apCAFs
11166914977200,1514,mPDAC
11166914977250,1515,M2 Macrophage
11166914977300,1516,mPDAC
11166914977350,1517,myCAFs
11166914977400,1518,apCAFs
11166914977450,1519,Endothelial cells
11166914977500,1520,Tregs
11166914977550,1521,iCAF
11166914977600,1522,mPDAC
11166914977650,1523,mPDAC
11166914977700,1524,Tregs
11166914977750,1525,B cells
11166914977800,1526,M2 Macrophage
11166914977850,1527,Endothelial cells
11166914977900,1528,B cells
11166914977950,1529,mPDAC
11166914978000,1530,Tregs
11166914978050,1531,mPDAC
11166914978100,1532,M2 Macrophage
11166914978150,1533,mPDAC
11166914978200,1534,apCAFs
11166914978250,1535,myCAFs
11166914978300,1536,iCAF
11166914978350,1537,myCAFs
11166914978400,1538,iCAF
11166914978450,1539,mPDAC
11166914978500,1540,apCAFs
11166914978550,1541,apCAFs
11166914978600,1542,mPDAC
11166914978650,1543,B cells
11166914978700,1544,mPDAC
11166914978750,1545,mPDAC
11166914979200,1546,myCAFs
11166914979250,1547,Endothelial cells
11166914979300,1548,mPDAC
11166914979350,1549,myCAFs
11166914979400,1550,M2 Macrophage
11166914979450,1551,mPDAC
11166914979500,1552,myCAFs
11166914979550,1553,mPDAC
11166914979600,1554,myCAFs
11166914979650,1555,apCAFs
11166914979700,1556,apCAFs
11166914979750,1557,myCAFs
11166914979800,1558,apCAFs
11166914979850,1559,mPDAC
11166914979900,1560,mPDAC
11166914979950,1561,myCAFs
11166914980000,1562,mPDAC
11166914980050,1563,mPDAC
11166914980100,1564,apCAFs
11166914980150,1565,myCAFs
11166914980200,1566,mPDAC
11166914980250,1567,myCAFs
11166914980300,1568,apCAFs
11166914980350,1569,B cells
11166914980400,1570,myCAFs
11166914980450,1571,B cells
11166914980500,1572,Tregs
11166914980550,1573,mPDAC
11166914980600,1574,iCAF
11166914980650,1575,mPDAC
11166914980700,1576,myCAFs
11166914980750,1577,iCAF
11166914980800,1578,Tregs
11166914980850,1579,mPDAC
11166914980900,1580,myCAFs
11166914980950,1581,Tregs
11166914981000,1582,iCAF
11166914981050,1583,myCAFs
11166914981100,1584,mPDAC
11166914981150,1585,mPDAC
11166914981200,1586,mPDAC
11166914981250,1587,CD4 T cells
11166914981300,1588,myCAFs
11166914981350,1589,ePDAC
11166914981400,1590,myCAFs
11166914981450,1591,M2 Macrophage
11166914981500,1592,mPDAC
11166914981550,1593,ePDAC
11166914981600,1594,myCAFs
11166914981650,1595,M2 Macrophage
11166914981700,1596,apCAFs
11166914981750,1597,mPDAC
11166914981800,1598,mPDAC
11166914981850,1599,mPDAC
11166914981900,1600,B cells
11166914981950,1601,iCAF
11166914982000,1602,apCAFs
11166914982050,1603,B cells
11166914982100,1604,B cells
11166914982150,1605,ePDAC
11166914982200,1606,ePDAC
11166914982250,1607,iCAF
11166914982300,1608,mPDAC
11166914982350,1609,M2 Macrophage
11166914982400,1610,mPDAC
11166914982450,1611,M2 Macrophage
11166914982500,1612,mPDAC
11166914982550,1613,mPDAC
11166914982600,1614,ePDAC
11166914982650,1615,mPDAC
11166914982700,1616,B cells
11166914982750,1617,apCAFs
11166914982800,1618,Tregs
11166914982850,1619,Tregs
11166914982900,1620,mPDAC
11166914982950,1621,mPDAC
11166914983000,1622,B cells
11166914983050,1623,CD4 T cells
11166914983100,1624,ePDAC
11166914983150,1625,Tregs
11166914983200,1626,Endothelial cells
11166914983250,1627,myCAFs
11166914983300,1628,M2 Macrophage
11166914983350,1629,myCAFs
11166914983400,1630,mPDAC
11166914983450,1631,mPDAC
11166914983500,1632,myCAFs
11166914983550,1633,ePDAC
11166914983600,1634,B cells
11166914983650,1635,myCAFs
11166914983700,1636,M2 Macrophage
11166914983750,1637,myCAFs
11166914983800,1638,myCAFs
11166914983850,1639,myCAFs
11166914983900,1640,mPDAC
11166914983950,1641,mPDAC
11166914984000,1642,mPDAC
11166914984050,1643,mPDAC
11166914984100,1644,mPDAC
11166914984150,1645,apCAFs
11166914984200,1646,mPDAC
11166914984250,1647,apCAFs
11166914984300,1648,M2 Macrophage
11166914984350,1649,myCAFs
11166914984400,1650,mPDAC
11166914984450,1651,mPDAC
11166914984500,1652,myCAFs
11166914984550,1653,myCAFs
11166914984600,1654,mPDAC
11166914984650,1655,Tregs
11166914984700,1656,apCAFs
11166914984750,1657,mPDAC
11166914984800,1658,myCAFs
11166914984850,1659,myCAFs
11166914984900,1660,mPDAC
11166914984950,1661,B cells
11166914985000,1662,myCAFs
11166914985050,1663,CD4 T cells
11166914985100,1664,B cells
11166914985150,1665,mPDAC
11166914985200,1666,mPDAC
11166914985250,1667,myCAFs
11166914985300,1668,mPDAC
11166914985350,1669,mPDAC
11166914985400,1670,B cells
11166914985450,1671,mPDAC
11166914985500,1672,M2 Macrophage
11166914985550,1673,myCAFs
11166914985600,1674,apCAFs
11166914985650,1675,Endothelial cells
